mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,tempo,rms,genre,filename
-100.87204,76.131744,-29.540949,69.70769,-17.339687,21.392006,-12.921216,22.004936,-9.841376,18.424261,-12.037166,8.98118,-20.874262,2792.6902805308296,5321.717820300406,2250.7753981057467,0.16254058932372292,23.470271575845526,15.049652465249244,15.21568452248129,15.7693875330055,15.21408583551772,18.181406804603334,41.59810747947393,0.40877035,0.35819474,0.47854745,0.59891015,0.7772851,0.57469577,0.38320613,0.41412845,0.5072731,0.43586466,0.42301217,0.5907877,0.05588398441630655,-0.013243556779972165,-0.008803866170750673,0.07743159093643208,-0.0011631194144121615,-0.026596648094890173,[143.5546875],0.09692568,metal,metal.00076.au
-120.49428,117.59749,-27.599686,42.82584,-6.756322,21.662518,-12.098573,17.943407,-10.448061,12.274321,-6.567336,13.528419,-2.413079,1874.829786811176,3929.9762359713623,1984.0571930092751,0.0767569054760062,20.068447209393465,16.559610688558582,17.709955754971585,16.30034513547841,16.413354069959396,16.87053600178488,38.57804838215298,0.5072117,0.48415974,0.730073,0.39707148,0.28901178,0.2755721,0.29284605,0.29484886,0.42659077,0.6153426,0.45199713,0.47728053,0.04070483863766306,0.011583775396343145,0.07160031609813855,-0.03414106696999817,-0.02362811663341678,0.02178006263157128,[107.66601562],0.14855237,rock,rock.00002.au
-130.58153,139.9749,-1.2707359,39.310425,-6.3536654,19.767843,-11.213425,27.243687,-16.53454,7.0218787,-1.2004069,1.6136365,-6.6290407,1388.4454872380973,2754.6166765431503,1772.8422645104083,0.05714742465654025,23.539957513306675,16.206103768702224,20.604049000141973,21.567093841846905,19.73633394447231,18.6514814617542,39.73837483691267,0.36002982,0.41089764,0.3363952,0.3029191,0.31208083,0.31408066,0.42758557,0.33645067,0.3443878,0.36950263,0.48548153,0.4397973,0.061836335648538784,-0.08922976286406395,0.032725565789278745,0.039187353559201527,0.016291462920678713,-0.004555772213826096,[135.99917763],0.18706326,blues,blues.00095.au
-93.35921,137.46544,-45.092747,37.819134,-9.423069,12.591269,-7.49457,5.5483747,-3.7386365,-2.014053,-2.458912,-9.575428,-3.1775432,1646.6339142770562,3184.305744938806,1701.4113691568673,0.0852647905379257,27.292932384736226,16.13463481858993,17.291421636524138,18.57402192249039,18.36870212545068,18.983993361418083,20.37159393961932,0.33156148,0.23280948,0.21220219,0.18636496,0.33681762,0.16999365,0.22092764,0.26446092,0.3870914,0.6787099,0.41776216,0.41966003,0.11907422096978065,-0.06024437716157856,-0.11213057562449358,0.060475699096087555,-0.006017018992514827,0.04707400379745699,[129.19921875],0.14556131,rock,rock.00048.au
-172.59167,142.76537,-55.78309,79.31112,-1.8683821,4.811142,0.23752739,-11.501947,-0.27545625,-9.37254,-7.673828,-11.250282,-5.676462,1561.5465305371351,3243.230388629547,1568.9776889574518,0.0789651309742647,28.1245152683037,16.942091676500493,19.13192029345044,19.04189529353399,19.05767983775983,24.43403962511294,17.04963814463334,0.26607138,0.25016448,0.16539651,0.2474399,0.620777,0.404705,0.26523066,0.28846338,0.32297173,0.7141337,0.45742667,0.33341312,0.2661119409750338,-0.06444167492473589,-0.14540301258106303,0.13143472959959282,0.055020400181598955,0.04966348043412992,[151.99908088],0.096998475,rock,rock.00045.au
-133.0444,105.72736,-22.146265,41.81865,-26.996668,19.124523,-26.56932,19.24604,-15.334524,6.9896555,-10.818551,6.7937427,-11.729829,2159.5483196611644,4685.038336880805,2130.34934530605,0.0983489895752709,22.278806196420586,16.508945533431454,20.329586368499083,20.206709100049306,19.74844197181745,19.125250193594848,40.20748646266433,0.4047218,0.2848425,0.23898084,0.27340013,0.3396714,0.45552588,0.3000771,0.26518533,0.25049207,0.32097453,0.4155126,0.32286367,0.009647547063740875,0.030164905946677187,-0.022376157569730812,0.007984809434738746,-0.002070604119328185,0.0031891971164824335,[143.5546875],0.10612649,blues,blues.00070.au
-74.35975,48.817753,4.047643,35.84637,12.4972315,13.47496,9.024468,12.567509,2.486558,12.132177,9.134346,3.9287133,4.571033,2908.796471318714,6030.596867139126,2763.7327112504013,0.10257420967976007,25.135341358200996,15.16475143317467,19.56895320913965,18.562665936208965,18.112324390768176,18.961241505468827,17.388574706042277,0.4268149,0.49509418,0.65863746,0.7593486,0.59080493,0.45080477,0.36822778,0.37191203,0.34221637,0.30227107,0.28750062,0.33237162,0.14464605000926145,0.09773381701434608,0.03366639741462865,-0.16270753502378663,-0.05218549013964694,-0.04171241882751658,[92.28515625],0.24808368,hiphop,hiphop.00042.au
-283.4352,159.55325,-29.518969,18.540627,-9.879668,-3.4205968,-10.990983,-9.78434,-8.296976,-4.2428293,-2.8664072,-5.969815,-4.020927,1356.517262209537,2496.8682351127127,1495.192128266221,0.07686121323529412,19.886112437372553,14.84205200259493,19.441038928114974,20.313172590570783,21.7162276447742,21.371193404108862,18.941322093650005,0.19158591,0.1663486,0.3482064,0.46222636,0.23383796,0.40053943,0.20452017,0.4283491,0.4553816,0.26147205,0.4231486,0.16996482,-0.17472974551052128,0.13909342301292052,0.060404523071074565,-0.010601076093465212,-0.015400741871520306,-0.02035940064033694,[99.38401442],0.031511255,classical,classical.00086.au
-160.12103,88.731476,-35.493244,47.491817,-12.622673,17.308823,-19.139456,14.591329,-20.38044,11.096237,-11.14557,7.7047076,-9.86575,2521.464032225308,4830.495790652815,2133.3603289642856,0.14632451202109134,19.973646202371555,16.663259971302697,19.09810976861162,17.186942716728222,17.14716455888422,17.952102271210993,38.91645557063233,0.292612,0.38718134,0.46237838,0.38842782,0.48922923,0.36767527,0.3898444,0.29839388,0.3512098,0.51125914,0.37709218,0.3763706,0.07384150798477336,0.004706663858699567,0.0021614792948475205,-0.04371661688172314,-0.01078577158068149,0.0051619656064660156,[129.19921875],0.076273166,rock,rock.00086.au
-93.59134,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410712,9.704986,-19.73085,2463.4494582050966,4547.580834734182,2037.300178784003,0.15180860584365324,20.326374815198747,15.424107696061371,16.586477583394046,18.15146250769134,16.791708496883285,18.178180445505397,41.18888030128335,0.3505437,0.3372733,0.32564673,0.39422068,0.57211995,0.44503105,0.34849817,0.41819155,0.6007518,0.6408877,0.44358575,0.36251894,0.03266734523223587,-0.05463242773238147,-0.025843812880789706,0.06502702787097524,0.00857091929058793,0.00812918015059384,[129.19921875],0.09364971,metal,metal.00063.au
-406.96542,163.13947,-2.4138153,32.456657,7.907838,9.677142,-5.489042,9.523497,-3.1028214,10.209687,-10.385391,-5.3867087,-8.080066,983.7618406456091,1852.522131385449,1404.1321893997351,0.044227245791408666,20.024750939450538,22.19282326225613,23.501711200487634,23.570374951418504,23.95289707649838,22.696417774394366,26.881326181591675,0.129495,0.094241425,0.3033569,0.625884,0.27909845,0.24142128,0.15699333,0.21508314,0.3064199,0.25565058,0.39795953,0.20054825,-0.2968625496527873,0.11541838568429744,0.23199771823298077,-0.08499305363133228,0.019355617868932397,0.07541597439675386,[95.703125],0.017124044,classical,classical.00023.au
-192.69382,111.18816,21.37331,26.392143,-0.6483752,23.48088,-25.470797,16.924429,-16.979984,5.79015,-25.725246,-5.045352,-17.632244,1513.5200525685514,3449.8458059210525,2140.7028237761865,0.044378038530379256,34.825051917013866,23.605651994285964,24.29781496475934,22.982241569970416,22.9339584965614,20.723487032935363,40.98523631502431,0.120932125,0.10103779,0.17656419,0.35501844,0.264818,0.2447436,0.2914575,0.31145883,0.34649324,0.31772676,0.4434209,0.21708664,-0.16863873531380916,0.01740940256586715,0.09388815631243694,-0.07923402605526414,0.03189673342019997,0.020427271013541807,[86.1328125],0.1680856,blues,blues.00038.au
-28.089987,84.033875,-43.716156,47.990974,-22.45509,19.917408,-25.18115,24.802288,-13.120749,24.669502,-16.419373,17.564196,-15.417398,2789.300841643996,5345.842674420714,2247.55273231388,0.17996187475812694,19.352247257862732,14.041352045568068,16.68014101432692,16.226822249581748,16.090325653942706,16.737898267746612,44.53738812104602,0.43581563,0.4752407,0.39921004,0.56913555,0.51713777,0.5308561,0.5240817,0.44128677,0.48574597,0.45283905,0.5777872,0.36583734,-0.05898362001646664,-0.008513238366664556,0.021755920002242673,-0.027752956528297467,0.009329681771910164,0.013610541617970677,[135.99917763],0.1440742,metal,metal.00028.au
-226.35432,78.271614,7.8452187,53.856804,-1.151935,11.3028345,-7.8484793,24.36511,-14.952828,18.494566,-19.137503,6.156277,-10.068168,2566.1260441601803,5521.508278861504,2533.6870788134956,0.11465010037732198,20.74783154494575,16.47747360333973,17.878479244661758,18.89285830703013,18.201633115751996,20.509536620080787,38.016621978123865,0.40743697,0.2958506,0.34779525,0.43639654,0.5248337,0.37693655,0.26499876,0.39547154,0.47439545,0.5277697,0.39833552,0.36621097,0.053894816334038656,-0.0008406543934531338,-0.011749961896404926,0.06477013906902246,0.007471661093259575,0.007260661199544757,[112.34714674],0.052156653,disco,disco.00054.au
-185.45334,98.932434,-36.442432,44.426693,-17.758,21.304089,-20.296019,13.779587,-15.489944,11.040962,-16.792248,2.326029,-12.639384,2256.0047067984306,4509.297732893528,2058.046199922889,0.12098982016737617,26.180322643258283,18.832191168709016,21.93160999984366,21.489686329436683,21.56789253513736,21.55777203488721,38.87883829825832,0.4496547,0.27914652,0.35456237,0.24347658,0.3026684,0.46824524,0.27154353,0.30404693,0.24698603,0.3235763,0.3115883,0.30721572,0.03753171962460862,0.243530584878526,-0.0708858430314949,0.03646639460263801,-0.005313313417603777,-0.022269365156517028,[184.5703125],0.063018024,rock,rock.00085.au
-76.82371,98.38955,-5.026062,49.33168,-10.2882185,33.286823,-9.96177,17.61652,-12.23127,18.665478,-10.97679,11.510851,-10.490248,2144.794528258055,4956.12003102022,2358.912870448304,0.08034305159152477,21.956381365776437,13.225429501581432,15.366487057450426,14.920166308454888,16.359303792683463,15.89499728940554,41.47384523580404,0.55472463,0.5347095,0.52230823,0.4879245,0.44218257,0.4515846,0.47847116,0.46454933,0.4748616,0.53211373,0.42919722,0.40122986,0.022420041394335673,0.02202431631210077,-0.021369485190317263,0.047374271412867236,-0.006186008290094707,-0.003964729879942397,[99.38401442],0.19142626,hiphop,hiphop.00017.au
10.01106,74.12018,-32.23159,62.77233,-23.32492,30.028408,-14.876241,20.15313,-12.141148,19.180307,-14.977439,18.800049,-12.278636,2980.160116271462,5461.808639857053,2297.4092335076393,0.19402490385545665,20.891424141316104,13.212593802745785,16.49065358550696,15.412552453492003,15.398828573724535,16.565614483158352,44.076346547612566,0.52858984,0.61150247,0.5100714,0.42266175,0.5495753,0.42742538,0.418948,0.5298818,0.6100744,0.6630964,0.5146782,0.506558,0.07279200949734291,0.013462213786479724,-0.04666165094937989,0.02510133542800892,0.011849394139894326,0.01419206581297607,[99.38401442],0.21750559,metal,metal.00049.au
-251.99103,137.88876,-11.156676,8.355846,0.7175983,1.588884,-3.7369921,-4.138826,-5.510426,-2.6428099,-3.5355754,-3.1450665,-1.8456105,1504.4850155324564,2800.499732427922,1754.5156757138323,0.07846437814434984,16.216299763031056,14.517789836523324,18.806116020314537,19.431904994392045,20.54045956656123,19.6397345836351,16.407647767083542,0.4411801,0.30499005,0.3251485,0.4008048,0.4568832,0.33339864,0.21857183,0.3620448,0.38764858,0.32197258,0.28432775,0.29694715,0.006121753414936622,0.07813439280388987,-0.02408064080361919,0.12221578295896214,0.016909631245648014,0.004655975655251823,[123.046875],0.046762493,jazz,jazz.00000.au
-89.73638,36.2862,11.469535,37.49559,9.199136,3.7405186,2.8403578,6.811539,1.4674553,0.09733818,1.0258602,1.1755474,-3.5642974,3760.4244872923673,7442.646662000532,3053.0667721793766,0.21237475510352166,23.707840420895206,14.613641708047995,20.737864146186087,19.655455602473722,20.081267018145482,17.852811667609497,16.228981081352337,0.4306694,0.6492538,0.45910627,0.4509706,0.6284641,0.38029644,0.39397982,0.3464697,0.39538014,0.48070008,0.29243627,0.34610742,0.024241738662795043,-0.062233774016269304,-0.064759518847377,0.03136260665364945,0.021358722681425222,0.012215591265730586,[123.046875],0.0963117,country,country.00039.au
-175.48697,78.023026,-2.5604966,52.867683,15.8424,24.755295,5.29587,8.655302,6.6522336,9.806406,-3.3547552,4.1186113,2.3579514,2317.4758286832307,4680.663363335671,2334.685756399186,0.09380782277960527,18.842001013902532,17.417822645086847,19.29656435806474,19.450180395979743,20.306073669831175,19.841170610270147,17.784877838670536,0.50112176,0.49359944,0.5349613,0.47739446,0.40322536,0.3766974,0.3812047,0.52486545,0.4237059,0.39861244,0.49949962,0.41894048,0.021040566140992763,0.03911056276142158,0.04628604056022411,-0.0353367020939723,0.023667955483393465,0.02431461806088288,[161.49902344],0.09433407,reggae,reggae.00078.au
-116.63067,109.278175,-23.151485,40.68846,-11.896857,23.155596,-15.398657,15.127643,-13.522636,12.695952,-10.886425,8.505531,-11.57876,1995.8245086755817,4226.8911072344235,2096.9118028235707,0.09019522179760062,18.746500614850373,16.97525175924044,18.788798225623918,17.523662252086186,18.785107672594656,17.93649449298082,40.57927797010566,0.37515464,0.48952365,0.4955241,0.41709965,0.47670573,0.33138153,0.2834651,0.32564107,0.38808602,0.5038662,0.28757244,0.27481365,0.12365415737714719,0.03818245624071588,-0.06939918385319786,-0.08067396779086207,-0.034615041929226736,-0.001604020919386961,[123.046875],0.12913728,rock,rock.00000.au
-206.78493,141.83739,-13.811613,49.346706,-24.811642,11.820209,-12.791096,-16.55724,-8.389539,-1.2063179,-7.6506824,-1.3711845,-9.346775,1344.4488685825502,2772.541568153783,1548.3944966389179,0.06121202592879257,15.861182032375039,18.295989264239097,22.27210828394347,22.078089613602117,21.138965978037515,20.885274713518804,33.73628597007989,0.23507093,0.18797924,0.27197772,0.28433496,0.27638417,0.37441638,0.3088235,0.32860526,0.20368868,0.27877608,0.35334367,0.3198893,0.011699259892257,0.06544910037091684,0.015792905185775096,-0.03986759852378681,0.013205352207988947,-0.004727155632078446,[73.828125],0.09952182,jazz,jazz.00042.au
9.626442,54.66245,-21.025988,60.160816,-21.065937,32.14062,-15.826892,21.457956,-8.718101,19.355715,-12.387803,19.743502,-10.803767,3401.339372945473,6163.937727511851,2458.6986699147983,0.2284702738003096,19.92041571075128,13.452103642361951,16.768893292958957,15.981573831007708,15.688731697016808,16.190655473296854,41.4881698632587,0.5939503,0.68977,0.6243422,0.491561,0.4437164,0.37064537,0.45188138,0.5421302,0.52422905,0.52900076,0.44197986,0.5000101,0.05712652193325641,0.006217245396294595,0.010962706064984113,-0.004514802864323488,-0.0005923746339065784,-0.0029346355476384833,[107.66601562],0.22617772,metal,metal.00051.au
-15.687386,100.09827,-37.590454,45.971,-20.773737,25.637007,-18.64387,26.516623,-20.16317,21.12962,-13.649135,10.978789,-15.535991,2459.3807747248898,5024.202952665441,2221.3829014466087,0.1428422957381966,19.51511702347856,13.045766282719928,16.02142423749165,15.750959346561439,15.786350013664675,16.524841572115683,44.778848195488656,0.37501788,0.37983778,0.4605387,0.41229725,0.47898018,0.526107,0.45214313,0.57760394,0.55066484,0.50323933,0.44373816,0.3763167,0.07196994170687115,-0.002176038581972366,0.023590025804856057,0.0033886294650495065,0.0005605861627724292,-0.0004800946009128725,[143.5546875],0.18442486,metal,metal.00058.au
-6.7841387,61.12633,-16.656654,27.431992,7.7223644,16.008894,4.6347065,11.4495,0.33629203,9.832176,3.1856217,5.025588,-1.8622084,2877.646855543141,5866.05619542739,2624.146129891107,0.15032410990712075,16.353074649874348,13.947616188653324,17.536915217713247,17.430882664506342,17.800719698917742,17.3800556096488,17.698768868813332,0.43994278,0.4550086,0.39158133,0.46874025,0.42465225,0.5012541,0.3924284,0.38252375,0.49884334,0.42069468,0.48948386,0.3855339,-0.05325126115246953,0.02054317187730239,-0.021007284601348875,0.002199215595336045,0.0016047098952938182,0.008443398321128165,[107.66601562],0.23285034,disco,disco.00010.au
-324.6391,147.82701,-31.937817,27.408855,-4.508828,-4.1651044,-12.588299,-5.1182966,-7.7418256,0.8432942,-8.195583,-0.822447,1.0045,1279.5500532331514,2389.4272181271767,1370.4138585933788,0.0684731309258901,18.222978607226636,19.90060311419661,24.61648700016589,23.377506671998646,22.892454699310445,22.476862539939873,28.758416412299628,0.37519476,0.2517466,0.4498231,0.15492345,0.13290577,0.06842393,0.17341554,0.28818372,0.14769748,0.2549725,0.1314143,0.3802832,0.24185875023596906,0.08393099968815976,0.08053407400641753,-0.026940139719492717,-0.013447655457526875,-0.012223215524562066,[143.5546875],0.03160188,classical,classical.00014.au
-78.69876,51.460278,42.21705,30.076286,20.110863,6.993341,8.018718,6.883307,-4.6201587,3.6496065,3.6401923,4.3249474,2.607875,3186.910019337875,7476.671456257256,3286.573770075949,0.10757606907894737,29.824823804624437,15.993848980099722,18.11266152924806,15.57397602580805,16.547134320820604,18.039205495699488,16.5270910316761,0.4833056,0.5362444,0.56326246,0.49955004,0.38253868,0.34994477,0.35159832,0.38649675,0.3464593,0.3289529,0.30129737,0.31691203,0.0008098605090121974,0.025145527580484873,-0.06140038126722081,0.006409028098823116,-0.016024204481568126,0.02010912307262011,[95.703125],0.2470289,hiphop,hiphop.00071.au
-197.73268,106.509026,-4.4345403,37.64394,-0.86065525,-0.95550233,-3.4480147,-0.051242225,-9.299326,-5.1646576,-4.245078,-3.5471113,-1.3499807,1861.184983990783,3768.960542944563,2127.1802137761574,0.07651125314434984,22.710545583106896,18.661440527430855,21.47375131939541,19.467056262898474,18.867836584768703,19.36715253317929,16.631877996606686,0.35511664,0.24500322,0.25045037,0.2349725,0.36671034,0.31776887,0.27023768,0.43782496,0.2798798,0.28102425,0.20964393,0.24774154,0.10903950062137996,0.10661435953978173,0.07923757210561293,0.07638528026444341,0.005226272603619923,0.0017119593368324414,[80.74951172],0.07468149,country,country.00010.au
-67.13854,80.72981,-43.87338,57.724434,-12.790912,33.593773,-7.7334523,14.1250515,-1.2325958,7.4195833,-2.03643,6.1105623,-6.631473,2466.3392174966807,4722.8464415937015,2006.314276490286,0.13958721338041796,27.486672728565352,14.441396582231622,18.92720738450305,18.127658107000578,19.832256334350877,18.439880525009297,30.19849272830195,0.40618315,0.42151064,0.40875682,0.4890269,0.5997871,0.54558617,0.3731137,0.35859293,0.34529895,0.65411735,0.30755657,0.2652228,-0.038588157520362015,0.10205096968197684,-0.03379683538077649,0.04742962460180628,-0.028575751611848894,0.049952593437416176,[117.45383523],0.18010452,reggae,reggae.00099.au
-123.78829,89.824844,-1.8406465,51.169796,-16.261305,28.283545,-12.495138,19.032148,-13.280038,18.500017,-13.776395,12.866395,-8.7555,2457.998545443571,5268.943139421682,2400.7893666639106,0.11753292497097523,17.288513775353746,15.848600160680212,18.729771099373465,19.55812585712516,18.709329098910857,17.685298943003374,41.413966417033514,0.30480972,0.39763403,0.30513865,0.3975216,0.58532923,0.40328044,0.3102459,0.32809827,0.52915454,0.2409855,0.22390875,0.42264345,0.007814438192271813,-0.09801182132745044,-0.010392902067202597,0.07460079030004028,0.014367886005706583,-0.02793089213100588,[117.45383523],0.1067002,disco,disco.00092.au
-74.3017,100.113205,-47.370808,49.62339,-18.414455,24.620584,-15.914734,23.901295,-22.833792,23.336365,-16.94892,14.932431,-11.504434,2474.554693163817,4754.654582587558,2123.3128660945194,0.15018352118808048,29.26795773145907,15.247479228893196,18.250034700499583,17.73719784135523,16.600847369328346,18.209131623102817,41.78855695362589,0.3400288,0.4203185,0.45464918,0.5070953,0.5812496,0.35190016,0.43130422,0.32894582,0.4176609,0.5341748,0.40230817,0.55336916,0.10199296484509861,-0.06546843844826393,-0.004470986593803478,-0.012019292821952217,-0.01985082407721893,-0.01832199067557836,[143.5546875],0.10825303,rock,rock.00091.au
-288.8077,105.89604,18.777039,23.710392,5.711881,25.549088,-13.47376,12.428972,-11.942034,1.5714258,-15.635912,-6.6506157,-11.713253,1309.6646971460584,2765.658276442773,1883.0626115012408,0.03939318583107585,36.99222531303489,24.47196301884721,23.823482934848588,22.558329390315585,23.411675168610255,20.734487470329224,36.909026887484934,0.35371417,0.2190159,0.19678903,0.18292837,0.22371414,0.29618078,0.31177637,0.43531704,0.27741954,0.2480182,0.2964007,0.2739448,0.019867812227661968,0.27930358584620607,0.06433182774272374,0.06232356829907535,0.05085291402875862,0.0415743611224613,[143.5546875],0.101156905,blues,blues.00032.au
